helics_simulation_time,gridP,cooSea,T_DHWSetpoint,TimeOfDay,Occupation[1],TSetPoiZon[1],TSetPoiZonSelCon[1],Occupation[2],TSetPoiZon[2],TSetPoiZonSelCon[2],Occupation[3],TSetPoiZon[3],TSetPoiZonSelCon[3]
2530.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2540.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2550.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2560.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2570.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2580.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2590.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2600.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2610.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2620.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2630.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2640.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2650.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2660.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2670.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2680.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2690.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2700.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2710.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2720.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2730.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2740.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2750.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2760.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2770.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2780.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2790.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2800.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2810.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2820.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2830.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2840.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2850.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2860.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2870.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2880.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2890.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2900.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2910.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2920.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2930.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2940.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2950.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2960.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2970.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2980.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
2990.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3000.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3010.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3020.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3030.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3040.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3050.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3060.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3070.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3080.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3090.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3100.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3110.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3120.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3130.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3140.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3150.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3160.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3170.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3180.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3190.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3200.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3210.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3220.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3230.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3240.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3250.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3260.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3270.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3280.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3290.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3300.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3310.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3320.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3330.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3340.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3350.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3360.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3370.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3380.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3390.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3400.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3410.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3420.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3430.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3440.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3450.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3460.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3470.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3480.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3490.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3500.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3510.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3520.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3530.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3540.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3550.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3560.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3570.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3580.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3590.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3600.0,0.0,False,325.15,0,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3610.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3620.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3630.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3640.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3650.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3660.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3670.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3680.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3690.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3700.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3710.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3720.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3730.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3740.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3750.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3760.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3770.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3780.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3790.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3800.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3810.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3820.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3830.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3840.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3850.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3860.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3870.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3880.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3890.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3900.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3910.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3920.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3930.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3940.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3950.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3960.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3970.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3980.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
3990.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4000.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4010.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4020.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4030.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4040.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4050.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4060.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4070.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4080.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4090.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4100.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4110.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4120.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4130.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4140.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4150.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4160.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4170.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4180.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4190.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4200.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4210.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4220.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4230.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4240.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4250.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4260.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4270.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4280.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4290.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4300.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4310.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4320.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4330.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4340.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4350.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4360.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4370.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4380.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4390.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4400.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4410.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4420.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4430.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4440.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4450.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4460.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4470.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4480.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4490.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4500.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4510.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4520.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4530.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4540.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4550.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4560.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4570.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4580.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4590.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4600.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4610.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4620.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4630.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4640.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4650.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4660.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4670.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4680.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4690.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4700.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4710.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4720.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4730.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4740.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4750.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4760.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4770.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4780.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4790.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4800.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4810.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4820.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4830.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4840.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4850.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4860.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4870.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4880.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4890.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4900.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4910.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4920.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4930.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4940.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4950.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4960.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4970.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4980.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
4990.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5000.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5010.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5020.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5030.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5040.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5050.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5060.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5070.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5080.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5090.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5100.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5110.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5120.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
5130.0,0.0,False,325.15,1,0.0,291.15,294.15,1.0,293.15,294.15,0.0,283.15,294.15
