helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8688000.0,0.0,-1,0.0,2.772327666788366,0.0,293.5960093412923,0.0,291.15,-66.6263281130401,65.55693273812012,293.16729596329805,0.0,291.15,7.871454491952181,67.30811720393467,293.75010300943893,0.0,283.15,-19.51851470038692,64.85367359844551
8688300.0,0.0,-1,0.0,2.728788798249449,0.0,293.5990846460441,0.0,291.15,-65.34145699019949,65.57103082860245,293.1736721346518,0.0,291.15,8.181873400216007,67.3091866629972,293.74867714590994,0.0,283.15,-19.27489252254817,64.89006723772535
8688600.0,0.0,-1,0.0,2.6849039793646625,0.0,293.6022104207846,0.0,291.15,-64.59373631736987,65.58294861574002,293.1800445996981,0.0,291.15,8.200756581183574,67.30823220552243,293.7472789007316,0.0,283.15,-19.036410398153734,64.92421950783583
8688900.0,0.0,-1,0.0,2.6406121600728056,0.0,293.6050255830831,0.0,291.15,-63.95009989191669,65.59428526137948,293.18612492666205,0.0,291.15,8.166414168417035,67.3065976821596,293.74589793490685,0.0,283.15,-18.80273670429712,64.956312545496
8689200.0,0.0,-1,0.0,2.5958522903129806,0.0,293.6075657662376,0.0,291.15,-62.67456669897186,65.6050167375593,293.19191722192085,0.0,291.15,8.490212924406032,67.30438901355463,293.74452211230243,0.0,283.15,-18.57366961165147,64.98651506278915
8689500.0,0.0,-1,0.0,2.5505633200239872,0.0,293.61024099952675,0.0,291.15,-61.37118574349367,65.61361356455251,293.1977394467139,0.0,291.15,8.833504625302316,67.30041530353,293.74315199745604,0.0,283.15,-18.3489348879771,65.01495553256005
8689800.0,0.0,-1,0.0,2.504684199144852,0.0,293.61320187148874,0.0,291.15,-60.05375806795119,65.61959781686588,293.2037461510522,0.0,291.15,9.18484773733597,67.29416879197132,293.7417953890341,0.0,283.15,-18.128245727364483,65.04173506070079
8690100.0,0.0,-1,0.0,2.4581538776145253,0.0,293.61646963711104,0.0,291.15,-58.73607232053741,65.62301535586964,293.2099959668254,0.0,291.15,9.533383656881286,67.28554173209125,293.74046011624563,0.0,283.15,-17.911357714290155,65.06695423363824
8690400.0,0.0,-1,0.0,2.4109113053719584,0.0,293.62002046147245,0.0,291.15,-57.43161494081225,65.62409491249043,293.21651799085015,0.0,291.15,9.863839814904342,67.27454969406344,293.73915256893815,0.0,283.15,-17.698081267306947,65.09071835231914
8690700.0,0.0,-1,0.0,2.358794903255557,0.0,293.6238375378215,0.0,291.15,-56.15073163036972,65.62324268434635,293.2233094898201,0.0,291.15,10.187467542647049,67.26155201836376,293.7378838761626,0.0,283.15,-17.488153557063097,65.11330387066539
